Feature.ID	Taxon	Confidence
f7cbe2de5aa660c4c5110b7f0c9420f6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideales_fam_Incertae_sedis;g__Selenophoma;s__Selenophoma_mahoniae	0.917409962365345
7d962eeb24dc2dbb5a29be9b22130fc3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.999999992844801
0a6d4ad6b7d9e8dd91b11604d13b7e92	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_citrinum	0.999992520565986
10e37e733c10b9e5d68beb5dc5ccbdb4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_decumbens	0.721101103517728
158eb5cea19808869311d81231bc5aff	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.941808086857882
46604ab3fc14a721fb24938d9dd4ab18	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_brevicompactum	0.894897638726407
46bbf82e85d415f3a827630db085f374	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_corylophilum	0.962717568580152
b139bbd118df075a73c775ba889682e4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea	0.938298198292757
5923c994d94b35c18db1fe7ebd2067f1	k__Fungi	1
86d956d79b2cd18ba98e07dec6adb21f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_fumigatus	0.714132395000167
206785a9823b16b42fc4ffef946beda8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.973585429991662
57a268316f04061f3388acc61b3d0f3b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.767404590508291
27bf411aa49c839b648874205ae27727	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.770008964809896
d7c7a01b2363888c58414eb0967acdb6	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.999999992484917
126ac550677ec015c715df3a5f37aeba	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.860210977691203
0aa60bb7605f83ed349798ab2dc48603	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.998328857111649
5267c1a0f771784ef01ff0c4a640b1f6	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_mucilaginosa	0.969054054999488
ffbad8c6b64909d7fb4ba49a90fa8c71	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__unidentified	0.885629879303048
27c022a740e9232ccbc5a15cedf69ebc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.818554391036739
97593d9da6d0811a4008a02d506020a6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea	0.904541856957238
60252add56e325e8909f079c29225646	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_heterocaryoticus	0.999876770159467
64a0daeb40eda6d82efda8bc5c9b736a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999977657682906
dd7cd0858aaf36e6370a635a0a8cc73d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999855344595442
